region,spp.name,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,time.of.sp.extinction,reg.env,carry.cap
11,2617,1,35.6675925419112,755,30001,754,30001,40,10000
11,2290,1,34.2301516673169,749,30001,745,30001,40,10000
11,2622,1,36.025731617192,755,30001,754,30001,40,10000
11,2159,1,34.1177819675097,749,30001,741,30001,40,10000
11,1725,1,35.4241145348394,726,30001,724,30001,40,10000
11,2185,0,32.1525315544463,755,756,742,30001,40,10000
11,2385,1,37.2530887885778,755,30001,748,30001,40,10000
11,2447,1,32.6318152982857,755,30001,750,30001,40,10000
11,2484,1,35.327363772123,755,30001,751,30001,40,10000
11,2550,1,36.3403817091484,755,30001,753,30001,40,10000
11,2554,1,35.358374404005,755,30001,753,30001,40,10000
11,1445,1,33.9694783806882,717,30001,711,30001,40,10000
11,1436,1,36.2149332376361,717,30001,711,30001,40,10000
11,1441,1,35.1522338952757,717,30001,711,30001,40,10000
11,2232,1,37.5909516779361,743,30001,743,30001,40,10000
11,2233,1,38.218894713118,743,30001,743,30001,40,10000
11,2234,1,36.6825351572302,743,30001,743,30001,40,10000
11,2235,1,40.1439749377619,743,30001,743,30001,40,10000
11,2236,1,38.3486090077218,743,30001,743,30001,40,10000
11,2237,1,40.3530925242628,743,30001,743,30001,40,10000
11,2075,1,32.5844614354959,761,30001,738,30001,40,10000
11,982,0,32.133025169064,761,764,681,30001,40,10000
11,128,1,37.1317640231225,526,30001,525,30001,40,10000
11,152,0,31.8872169015211,761,762,541,30001,40,10000
11,1229,0,31.718844764675,761,762,700,30001,40,10000
11,2621,1,39.2663955870541,761,30001,754,30001,40,10000
11,2627,1,36.2494274933844,761,30001,754,30001,40,10000
11,1556,1,35.1365435627832,717,30001,716,30001,40,10000
11,325,1,35.9113360531318,596,30001,595,30001,40,10000
11,326,1,35.9669722609625,598,30001,596,30001,40,10000
11,88,1,33.5055228217179,502,30001,498,30001,40,10000
11,61,1,34.9530888278847,473,30001,470,30001,40,10000
11,231,1,37.851791025627,568,30001,568,30001,40,10000
11,2605,1,34.9699521286183,761,30001,754,30001,40,10000
11,478,1,38.1461269976887,625,30001,623,30001,40,10000
11,2752,1,37.3860507671087,761,30001,758,30001,40,10000
11,1010,0,32.5242299007008,707,715,683,30001,40,10000
11,1151,1,33.6860768491649,707,30001,693,30001,40,10000
11,2759,1,35.3833259188652,761,30001,758,30001,40,10000
11,2476,1,37.6288020746455,750,30001,750,30001,40,10000
11,2763,1,38.0339172005934,761,30001,758,30001,40,10000
11,2478,1,40.20178643136,750,30001,750,30001,40,10000
11,2479,1,37.632515975835,750,30001,750,30001,40,10000
11,2698,1,37.3590089223861,756,30001,756,30001,40,10000
11,2699,1,37.8101886751603,756,30001,756,30001,40,10000
11,2556,1,35.6697780909369,761,30001,753,30001,40,10000
11,2532,1,32.2430041847796,761,30001,752,30001,40,10000
11,2702,1,39.8876488000747,756,30001,756,30001,40,10000
11,2703,1,39.0732496516491,756,30001,756,30001,40,10000
11,2704,1,39.0281215910443,756,30001,756,30001,40,10000
11,2789,1,35.9385492514762,761,30001,759,30001,40,10000
11,1065,1,37.6225911583346,693,30001,687,30001,40,10000
11,994,1,36.3199563367011,693,30001,682,30001,40,10000
11,1314,1,35.1998541743071,707,30001,705,30001,40,10000
11,1076,1,35.4282391564243,693,30001,688,30001,40,10000
11,2795,1,38.2874285815511,761,30001,759,30001,40,10000
11,2796,1,36.5781156599839,761,30001,759,30001,40,10000
11,1603,1,39.069010062533,718,30001,718,30001,40,10000
11,1604,1,38.5348501445804,718,30001,718,30001,40,10000
11,2802,1,34.6035984815647,761,30001,759,30001,40,10000
11,142,0,32.6556095972733,693,703,533,30001,40,10000
11,2677,1,35.2146249146724,761,30001,756,30001,40,10000
11,2708,1,34.6633502885346,761,30001,757,30001,40,10000
11,2687,1,32.8469129101672,761,30001,756,30001,40,10000
11,2682,1,35.7996952020653,761,30001,756,30001,40,10000
11,2713,1,35.1458390612463,761,30001,757,30001,40,10000
11,446,1,38.1709723133635,620,30001,619,30001,40,10000
11,835,1,37.1037894721095,693,30001,668,30001,40,10000
11,2564,1,37.862086383533,761,30001,753,30001,40,10000
11,152,0,31.8872169015211,735,736,541,30001,40,10000
11,590,1,35.4605899119618,641,30001,640,30001,40,10000
11,105,1,34.7277249039207,516,30001,512,30001,40,10000
11,2593,1,33.3566135854318,761,30001,754,30001,40,10000
11,2829,1,36.6480382154699,761,30001,760,30001,40,10000
11,1856,1,37.3491345518176,735,30001,729,30001,40,10000
11,2828,1,36.9385122302781,761,30001,760,30001,40,10000
11,150,1,35.7653799311275,541,30001,540,30001,40,10000
11,156,1,36.0399490304497,584,30001,542,30001,40,10000
11,2834,1,35.7014484238635,761,30001,760,30001,40,10000
11,2840,1,36.6240467479752,761,30001,760,30001,40,10000
11,1587,0,31.839179841742,735,736,718,30001,40,10000
11,1787,1,33.5874246188213,735,30001,726,30001,40,10000
11,1261,0,32.6592648312109,735,747,702,30001,40,10000
11,1848,1,35.8200202236093,735,30001,729,30001,40,10000
11,1106,0,31.8040956586272,743,744,690,30001,40,10000
11,954,0,32.1640037881392,743,745,679,30001,40,10000
11,273,1,35.6559118062945,589,30001,585,30001,40,10000
11,235,1,34.2250900307359,580,30001,570,30001,40,10000
11,1546,1,34.5587678979786,743,30001,716,30001,40,10000
11,1958,1,33.3825438489844,743,30001,733,30001,40,10000
11,1227,0,31.60038026972,718,719,700,30001,40,10000
11,1935,1,34.0642484586636,735,30001,732,30001,40,10000
11,1879,1,34.0701984799856,743,30001,730,30001,40,10000
11,544,0,32.2238972351201,743,744,635,30001,40,10000
11,1740,1,38.7208913173274,743,30001,724,30001,40,10000
11,2053,1,37.9531487818619,743,30001,737,30001,40,10000
11,2056,1,39.5583450449369,743,30001,737,30001,40,10000
11,822,1,36.0260267079473,666,30001,666,30001,40,10000
11,2055,1,36.8050100610496,743,30001,737,30001,40,10000
11,1932,1,34.1763336111153,735,30001,732,30001,40,10000
11,1986,1,35.9120112353693,735,30001,734,30001,40,10000
11,2084,1,36.3228806371248,743,30001,738,30001,40,10000
11,350,1,35.93409405069,603,30001,602,30001,40,10000
11,1589,1,37.8596626824812,727,30001,718,30001,40,10000
11,1990,1,35.6690598389132,735,30001,734,30001,40,10000
11,1993,1,35.7604055939521,735,30001,734,30001,40,10000
11,2107,1,39.2482446727067,743,30001,739,30001,40,10000
11,1692,1,36.824235008474,727,30001,722,30001,40,10000
11,1541,1,38.043035534812,718,30001,715,30001,40,10000
11,1338,1,34.0799268435885,718,30001,706,30001,40,10000
11,1494,1,33.8713740356508,718,30001,714,30001,40,10000
11,2138,1,35.9976983337229,743,30001,740,30001,40,10000
11,2128,1,38.8462347830935,743,30001,740,30001,40,10000
11,1704,1,34.2626744191095,743,30001,723,30001,40,10000
11,2155,1,36.357841029543,743,30001,741,30001,40,10000
11,2156,1,36.532052100038,743,30001,741,30001,40,10000
11,2168,1,35.678134155562,743,30001,741,30001,40,10000
11,6,1,34.5075419223446,302,30001,294,30001,40,10000
11,2164,1,36.1513808203902,743,30001,741,30001,40,10000
11,1766,1,36.5402490047823,727,30001,725,30001,40,10000
11,1770,1,34.2069901618343,727,30001,725,30001,40,10000
11,2021,1,33.0000158877478,743,30001,736,30001,40,10000
11,1251,0,32.4914042859261,756,758,701,30001,40,10000
11,705,0,32.2503386293653,756,757,655,30001,40,10000
11,1849,1,33.3823252958437,750,30001,729,30001,40,10000
11,124,0,32.7558382670771,756,759,524,30001,40,10000
11,152,0,31.8872169015211,750,754,541,30001,40,10000
11,2934,1,40.558595908115,762,30001,762,30001,40,10000
11,2935,1,37.5670132391567,762,30001,762,30001,40,10000
11,2936,1,39.5117299173037,762,30001,762,30001,40,10000
11,2937,1,37.7949048907646,762,30001,762,30001,40,10000
11,2938,1,39.4181288694195,762,30001,762,30001,40,10000
11,2939,1,38.1968543161238,762,30001,762,30001,40,10000
11,2940,1,36.0852632451759,762,30001,762,30001,40,10000
11,2941,1,39.6639699387528,762,30001,762,30001,40,10000
11,2942,1,42.3119788993939,762,30001,762,30001,40,10000
11,2126,1,35.7420998532864,756,30001,740,30001,40,10000
11,2456,1,34.0781681684972,756,30001,750,30001,40,10000
11,2566,1,36.1592388975003,756,30001,753,30001,40,10000
11,2567,1,37.5387682932216,756,30001,753,30001,40,10000
11,2134,1,39.0025258817981,756,30001,740,30001,40,10000
11,1170,1,37.4391869977064,695,30001,695,30001,40,10000
11,2575,1,39.384713482585,756,30001,753,30001,40,10000
11,12,1,37.936307140629,348,30001,342,30001,40,10000
11,2607,1,35.4368832279965,756,30001,754,30001,40,10000
11,2613,1,35.1661802859728,756,30001,754,30001,40,10000
11,2367,1,37.6656469036357,750,30001,747,30001,40,10000
11,2369,1,38.9781970379287,750,30001,747,30001,40,10000
11,2620,1,34.6592110877223,756,30001,754,30001,40,10000
11,1334,0,32.6708985774551,750,754,706,30001,40,10000
11,1847,1,34.9763180163777,750,30001,729,30001,40,10000
11,2280,1,36.3533364355602,750,30001,745,30001,40,10000
11,1706,0,32.2169265930858,756,757,723,30001,40,10000
11,2215,1,36.3566034618281,756,30001,743,30001,40,10000
11,2362,1,35.7750342213754,750,30001,747,30001,40,10000
11,2520,1,35.0296692268663,756,30001,752,30001,40,10000
11,2432,1,37.2239270808003,756,30001,749,30001,40,10000
11,2437,1,38.3661048862069,756,30001,749,30001,40,10000
11,2390,1,36.4245902187947,750,30001,748,30001,40,10000
11,1841,1,35.7524141190802,728,30001,728,30001,40,10000
11,2600,1,36.3915266126524,756,30001,754,30001,40,10000
11,1843,1,38.9439728383746,728,30001,728,30001,40,10000
11,2647,1,36.021973266394,756,30001,755,30001,40,10000
11,1845,1,39.4412216569093,728,30001,728,30001,40,10000
11,2653,1,36.9843105701839,756,30001,755,30001,40,10000
11,2656,1,34.0802674503796,756,30001,755,30001,40,10000
11,1492,0,31.8603089604088,750,751,714,30001,40,10000
11,2127,1,35.2333391058099,750,30001,740,30001,40,10000
11,2662,1,35.2210093642076,756,30001,755,30001,40,10000
11,2663,1,33.8951881657561,756,30001,755,30001,40,10000
11,2667,1,38.8118325548733,756,30001,755,30001,40,10000
11,2438,1,35.7228042165133,750,30001,749,30001,40,10000
11,2243,1,34.8748096483375,756,30001,744,30001,40,10000
11,2417,1,37.3402272873488,750,30001,749,30001,40,10000
11,2451,1,34.0795546557532,756,30001,750,30001,40,10000
11,2419,1,36.0230441164311,750,30001,749,30001,40,10000
11,2420,1,37.2864132182134,750,30001,749,30001,40,10000
11,190,1,39.7387345353796,572,30001,557,30001,40,10000
11,2425,1,36.5813480532173,750,30001,749,30001,40,10000
11,2428,1,34.8015578937696,750,30001,749,30001,40,10000
11,2429,1,35.0917169722718,750,30001,749,30001,40,10000
11,2431,1,35.3433141612978,750,30001,749,30001,40,10000
11,2276,1,40.4587453285785,744,30001,744,30001,40,10000
11,2277,1,38.6751942379732,744,30001,744,30001,40,10000
11,2278,1,37.6983443140399,744,30001,744,30001,40,10000
11,2279,1,34.3068893057083,744,30001,744,30001,40,10000
11,38,1,37.9317777251824,512,30001,440,30001,40,10000
11,754,1,37.1743680208271,667,30001,659,30001,40,10000
11,1100,1,38.2440147252447,695,30001,689,30001,40,10000
11,1103,1,37.2120118060582,695,30001,689,30001,40,10000
11,1090,1,34.8623102071592,695,30001,689,30001,40,10000
11,1137,1,33.6265369984878,695,30001,692,30001,40,10000
11,103,1,38.258675878722,513,30001,511,30001,40,10000
11,1061,1,34.5876262908041,695,30001,687,30001,40,10000
11,67,1,36.4012399883746,483,30001,477,30001,40,10000
11,351,1,36.9631563665965,606,30001,602,30001,40,10000
11,1150,1,36.8052126127255,695,30001,693,30001,40,10000
11,655,1,35.5225445902822,653,30001,649,30001,40,10000
11,1093,0,32.0304279205034,719,720,689,30001,40,10000
11,525,1,38.0888440992153,631,30001,630,30001,40,10000
11,706,0,33.2605025843916,719,730,655,30001,40,10000
11,1466,1,33.3322069108017,719,30001,712,30001,40,10000
11,1249,1,40.7715157564329,719,30001,701,30001,40,10000
11,1459,1,33.3486112250751,719,30001,712,30001,40,10000
11,634,1,35.3296888377346,653,30001,647,30001,40,10000
11,1486,1,36.4641467320325,719,30001,713,30001,40,10000
11,343,1,37.0760133815951,600,30001,600,30001,40,10000
11,1178,1,37.1160198776488,696,30001,696,30001,40,10000
11,1179,1,38.3335369166846,696,30001,696,30001,40,10000
11,1814,1,37.528171984207,736,30001,727,30001,40,10000
11,2499,1,38.7633950056824,751,30001,751,30001,40,10000
11,2500,1,37.317411790577,751,30001,751,30001,40,10000
11,2501,1,38.5565034917261,751,30001,751,30001,40,10000
11,2502,1,39.5131183730997,751,30001,751,30001,40,10000
11,2503,1,35.7696817065046,751,30001,751,30001,40,10000
11,2504,1,39.1963177366345,751,30001,751,30001,40,10000
11,2736,1,40.2842497531797,757,30001,757,30001,40,10000
11,2737,1,38.1897562517688,757,30001,757,30001,40,10000
11,2738,1,40.2306251369007,757,30001,757,30001,40,10000
11,2508,1,37.5368272246078,751,30001,751,30001,40,10000
11,2509,1,36.2139530004507,751,30001,751,30001,40,10000
11,1569,0,30.3083518568965,736,737,717,30001,40,10000
11,1877,1,34.879567812601,736,30001,730,30001,40,10000
11,1937,1,35.6866415791586,736,30001,732,30001,40,10000
11,1594,1,37.7813468522545,719,30001,718,30001,40,10000
11,1942,1,34.353907387528,736,30001,732,30001,40,10000
11,1944,1,35.6713846144744,736,30001,732,30001,40,10000
11,1949,1,33.63388764458,736,30001,732,30001,40,10000
11,1768,1,36.1038793492422,728,30001,725,30001,40,10000
11,1771,1,34.6573442206836,728,30001,725,30001,40,10000
11,1965,1,35.6796456505589,736,30001,733,30001,40,10000
11,1009,0,31.7789529240085,762,763,683,30001,40,10000
11,1996,1,35.0861044594715,736,30001,734,30001,40,10000
11,1984,1,34.8203391680838,736,30001,734,30001,40,10000
11,1991,1,34.7012560906839,736,30001,734,30001,40,10000
11,1093,0,32.0304279205034,762,763,689,30001,40,10000
11,1994,1,38.0697891128466,736,30001,734,30001,40,10000
11,1261,1,32.6592648312109,762,30001,702,30001,40,10000
11,1846,1,32.5388675748229,762,30001,729,30001,40,10000
11,2010,1,37.2106782430568,736,30001,735,30001,40,10000
11,2628,1,34.2849379742079,762,30001,754,30001,40,10000
11,1818,1,35.966214129565,728,30001,727,30001,40,10000
11,2014,1,34.5523367799712,736,30001,735,30001,40,10000
11,1830,1,34.8634399854229,736,30001,728,30001,40,10000
11,1337,1,36.25010367274,709,30001,706,30001,40,10000
11,1333,1,34.4978121193055,709,30001,706,30001,40,10000
11,1810,1,35.4355248155099,728,30001,727,30001,40,10000
11,2426,1,36.6804511390061,762,30001,749,30001,40,10000
11,1163,0,30.8916337478719,762,763,695,30001,40,10000
11,1379,1,35.8815612339731,709,30001,708,30001,40,10000
11,1626,0,32.6553661637294,728,740,720,30001,40,10000
11,2754,1,38.0862713899792,762,30001,758,30001,40,10000
11,1010,0,32.5242299007008,744,748,683,30001,40,10000
11,633,0,32.6633692032235,744,754,647,30001,40,10000
11,1642,1,40.7711262957733,720,30001,720,30001,40,10000
11,2378,1,35.6413340363845,762,30001,748,30001,40,10000
11,1587,1,31.839179841742,762,30001,718,30001,40,10000
11,1772,1,38.1924221892043,744,30001,725,30001,40,10000
11,1988,1,34.9810729787244,744,30001,734,30001,40,10000
11,2783,1,33.4329608969865,762,30001,759,30001,40,10000
11,2787,1,34.8423566349171,762,30001,759,30001,40,10000
11,2788,1,36.2747094898426,762,30001,759,30001,40,10000
11,2033,1,34.430317022973,744,30001,736,30001,40,10000
11,1092,0,31.8580594336942,696,703,689,30001,40,10000
11,2798,1,33.7827405621351,762,30001,759,30001,40,10000
11,544,0,32.2238972351201,762,764,635,30001,40,10000
11,2716,1,34.3871347602631,762,30001,757,30001,40,10000
11,333,1,35.7591972559814,597,30001,597,30001,40,10000
11,2114,1,34.0276377498212,744,30001,739,30001,40,10000
11,2239,1,36.5812705067993,762,30001,744,30001,40,10000
11,2597,1,34.7714510455992,762,30001,754,30001,40,10000
11,2131,1,38.0334810381907,744,30001,740,30001,40,10000
11,2839,1,34.7807349632453,762,30001,760,30001,40,10000
11,2832,1,35.4895918349937,762,30001,760,30001,40,10000
11,2136,1,37.1772738398521,744,30001,740,30001,40,10000
11,35,1,39.0203456348488,429,30001,429,30001,40,10000
11,2836,1,37.8308984872912,762,30001,760,30001,40,10000
11,541,1,40.1593628447002,637,30001,634,30001,40,10000
11,2160,1,38.6588046651861,744,30001,741,30001,40,10000
11,2601,1,37.1730396308332,762,30001,754,30001,40,10000
11,2715,1,36.3227844391962,762,30001,757,30001,40,10000
11,2873,1,35.4435298048606,762,30001,761,30001,40,10000
11,1929,0,32.3966978334527,751,757,732,30001,40,10000
11,2876,1,35.5625545660413,762,30001,761,30001,40,10000
11,1846,0,32.5388675748229,744,746,729,30001,40,10000
11,1871,1,40.9796152386521,729,30001,729,30001,40,10000
11,2195,1,36.3924328322739,744,30001,742,30001,40,10000
11,1873,1,37.1280269271167,729,30001,729,30001,40,10000
11,2192,1,36.2869371614568,744,30001,742,30001,40,10000
11,1021,1,33.1454758947806,751,30001,684,30001,40,10000
11,142,0,32.6556095972733,660,661,533,30001,40,10000
11,2880,1,36.6474190848297,762,30001,761,30001,40,10000
11,2882,1,36.1745328372435,762,30001,761,30001,40,10000
11,2884,1,35.5730783873222,762,30001,761,30001,40,10000
11,1933,1,37.7156871373066,762,30001,732,30001,40,10000
11,2878,1,36.3241298518189,762,30001,761,30001,40,10000
11,791,1,40.0650835038554,663,30001,663,30001,40,10000
11,2296,1,37.0788287619198,751,30001,745,30001,40,10000
11,941,0,32.0088605806721,751,754,677,30001,40,10000
11,2218,1,34.5982055323527,751,30001,743,30001,40,10000
11,2341,1,35.7139155283248,751,30001,746,30001,40,10000
11,2329,1,35.6755396653951,751,30001,746,30001,40,10000
11,2337,1,35.3929112155973,751,30001,746,30001,40,10000
11,664,1,35.8807752718514,655,30001,650,30001,40,10000
11,315,1,36.6415448599293,598,30001,593,30001,40,10000
11,675,1,38.6419436478014,655,30001,652,30001,40,10000
11,2388,1,36.3117559894137,751,30001,748,30001,40,10000
11,2391,0,32.5879174587922,751,762,748,30001,40,10000
11,2395,1,37.5230242424377,751,30001,748,30001,40,10000
11,119,1,37.5228505558217,534,30001,520,30001,40,10000
11,2403,1,35.2051262019975,751,30001,748,30001,40,10000
11,1652,0,32.3022408864453,751,752,721,30001,40,10000
11,1227,0,31.60038026972,720,721,700,30001,40,10000
11,341,1,37.4635019990294,599,30001,599,30001,40,10000
11,420,1,37.5498674652428,616,30001,615,30001,40,10000
11,2087,1,34.1444765493057,757,30001,738,30001,40,10000
11,941,0,32.0088605806721,720,723,677,30001,40,10000
11,509,1,39.2581509504639,628,30001,628,30001,40,10000
11,2370,0,32.2592177231262,757,759,747,30001,40,10000
11,564,1,37.7462047380472,638,30001,637,30001,40,10000
11,1288,0,32.8476355512758,720,731,703,30001,40,10000
11,1527,1,38.8446142604019,720,30001,715,30001,40,10000
11,2247,1,35.8864239810679,757,30001,744,30001,40,10000
11,2357,1,35.8659784686721,751,30001,747,30001,40,10000
11,2221,1,35.5873986747603,751,30001,743,30001,40,10000
11,2072,0,32.6592461352321,757,760,738,30001,40,10000
11,2305,1,37.4141537521658,745,30001,745,30001,40,10000
11,2306,1,38.2607030240896,745,30001,745,30001,40,10000
11,2464,1,37.5592926791812,751,30001,750,30001,40,10000
11,2468,1,36.5468950064324,751,30001,750,30001,40,10000
11,2309,1,38.0062879250894,745,30001,745,30001,40,10000
11,2470,1,36.4487587730004,751,30001,750,30001,40,10000
11,2578,1,35.6080565213808,757,30001,753,30001,40,10000
11,2312,1,37.8934849980942,745,30001,745,30001,40,10000
11,2474,1,36.8613498792623,751,30001,750,30001,40,10000
11,2626,1,36.7649570297569,757,30001,754,30001,40,10000
11,2286,1,32.9281531557407,757,30001,745,30001,40,10000
11,2358,1,32.4179841948149,757,30001,747,30001,40,10000
11,2975,1,40.9259945609002,763,30001,763,30001,40,10000
11,2976,1,40.5963993073003,763,30001,763,30001,40,10000
11,2977,1,39.1279256495753,763,30001,763,30001,40,10000
11,2978,1,38.3946785363975,763,30001,763,30001,40,10000
